title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_probs,No_probs,A_probs,B_probs
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and knows it is just her two dogs playing together. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs; Joanne just wanted help subduing the dogs. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, is Joanne covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no, no.,,-2.627662181854248,-2.2923903465270996,-4.6361403465271,-5.7455153465271
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, is Joanne covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no. The insurance company denies Joanne's claim, arguing that the police did not enter Joanne's home because of an emergency or perceived emergency involving Joanne. Rather, the police entered Joanne",,-2.5854623317718506,-2.4370248317718506,-4.60108757019043,-5.65577507019043
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, is Joanne covered by the insurance—yes or no? Final answer is:",controversial, no, no.,,-2.6180100440979004,-2.353463649749756,-4.572213649749756,-5.751901149749756
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an accountant, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, is Salma covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no. The policyholder's home is not damaged by the forced entry, and the policy does not cover damage to the contents of the home.",,-2.6919803619384766,-2.4419803619384766,-4.856042861938477,-5.988855361938477
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom the police promptly arrest. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, is Salma covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no. The policyholder's home is not damaged by the forced entry, but rather by the burglar. The policyholder's home is not damaged by the police, but rather by the burglar. The policyholder's home is not",,-2.645451068878174,-2.5391082763671875,-4.7109832763671875,-5.7656707763671875
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an off-duty firefighter, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, is Salma covered by the insurance—yes or no? Final answer is:",controversial, no," no. The policyholder's home is not damaged by the forced entry, but rather by the burglar. The policyholder's home is damaged by the burglar, not by the first responder. The",,-2.6446542739868164,-2.4493417739868164,-4.964966773986816,-6.074341773986816
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is carrying kerosene oil through her kitchen one afternoon, she slips and spills the oil, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, is Madison covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no.
The insurance company argues that the oil was not ""leaking"" from a ""fixed oil-fired heating installation"" because the oil was not leaking from the heating installation at all. The oil was leaking from Madison's hand.
Madison argues that the oil was ""leaking"" from the heating installation because the oil",,-2.7423412799835205,-2.361118793487549,-4.509556293487549,-5.681431293487549
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is walking through her kitchen one afternoon, she notices oil dripping from her heater into a puddle, which is damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, is Madison covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
The insurance company argues that the oil is not ""leaking"" because it is not escaping from the heater. Rather, it is escaping from the oil tank, which is not part of the ""fixed oil-fired heating installation."" The insurance company is correct.
The insurance company's argument is based on the ordinary meaning",,-2.57559871673584,-2.36466121673584,-4.50528621673584,-5.63028621673584
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison's friend attempts to fix the heater in Madison's kitchen one afternoon, her friend makes a mistake which causes oil to rush out of the heater, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, is Madison covered by the insurance—yes or no? Final answer is:",controversial, no," no. The insurance company argues that the oil did not ""leak"" from the heater, but rather ""escaped"" from the heater. The insurance company argues that ""leak"" and ""escape"" are different words, and that ""escape"" is not covered by the policy.
Madison argues that ""leak",,-2.6562068462371826,-2.4296443462371826,-4.960894584655762,-6.398394584655762
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no, no.,,-2.789000988006592,-2.617125988006592,-4.687438488006592,-6.039000988006592
