title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_probs,No_probs,A_probs,B_probs
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and knows it is just her two dogs playing together. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs; Joanne just wanted help subduing the dogs. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, Is Joanne covered by the insurance? Yes or No? Final answer is:",unambiguous_uncovered, yes," yes!
Joanne's house is fireproof and completely fireproof, but she could have been burned to death if the dogs had not been kept in her bedroom, and she wasn't careful enough to tie the blankets tightly around her body. There is no reason why her neighbors should be allowed to continue to play in",,-1.8307689428329468,-2.214022636413574,-5.276522636413574,-8.526522636413574
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, Is Joanne covered by the insurance? Yes or No? Final answer is:",unambiguous_covered, No," No.
Joanne's house is fireproof and completely fireproof, but she has no idea that the house was completely her fault, because Joanne is only a tenant in a property with a homeowners' association. If Joanne were a fireman, she would enter the premises of the home of a criminal.",,-1.9155884981155396,-2.16558837890625,-5.22808837890625,-8.47808837890625
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""perceived emergency"" would be understood by ordinary speakers of English, Is Joanne covered by the insurance? Yes or No? Final answer is:",controversial, No," No.
Joanne's house is fireproof and completely fireproof, but she has a ""cancellation clause"" in her policy which allows her to terminate coverage if a fire occurs in the home. The clause comes into play when fire threatens to destroy her home. If her home were to burn down,",,-1.9100061655044556,-2.224152088165283,-5.224152088165283,-8.411651611328125
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an accountant, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, Is Salma covered by the insurance? Yes or No? Final answer is:",unambiguous_uncovered, yes," yes.
From the definitions of emergency and ""suspect"": 
1. The act of preventing a person from entering his dwelling by force, threat or any other means
2. The act of inflicting bodily injury upon a person
3. The act of entering or remaining in a dwelling by force, threat",,-2.044651508331299,-2.294651508331299,-5.294651508331299,-8.35715103149414
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom the police promptly arrest. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, Is Salma covered by the insurance? Yes or No? Final answer is:",unambiguous_covered, yes," yes!
From the definitions of emergency and ""suspect"": 
1. The act of entering a home (a) because the occupants are in imminent danger (b) because the occupant has reason to believe that an intruder has entered the premises and (c) because the occupants cannot escape;
2.",,-2.027791976928711,-2.2915091514587402,-5.29150915145874,-8.354009628295898
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an off-duty firefighter, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how ""first responder"" would be understood by ordinary speakers of English, Is Salma covered by the insurance? Yes or No? Final answer is:",controversial, No," No.
From the definitions of emergency fire service and first responder, it seems obvious that ""first responder"" (also called a ""special aid professional"") is a term that covers only the most dedicated of emergency service personnel. Many ""boutique"" fire rescue personnel may be considered first responders. They are",,-2.0682711601257324,-2.3182711601257324,-5.255771160125732,-8.38077163696289
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is carrying kerosene oil through her kitchen one afternoon, she slips and spills the oil, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, Is Madison covered by the insurance? Yes or No? Final answer is:",unambiguous_uncovered, yes," yes.
From the standpoint of the fire department and the fire department's insurer, if Madison's kerosene oil caused her to sink into the ground, what is the consequence of this? Madison's insurance company awards her $7,000. Madison's fireman was unable to retrieve the remaining 9.5 pounds",,-1.8295178413391113,-2.3713369369506836,-5.308836936950684,-8.308836936950684
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is walking through her kitchen one afternoon, she notices oil dripping from her heater into a puddle, which is damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, Is Madison covered by the insurance? Yes or No? Final answer is:",unambiguous_covered, yes," yes.
From the definitions of the terms ""suspected or actual"" and ""actual damage"" used in the most recent insurance policy:
· ""Suspected"" is when an individual has reason to believe that an alleged damage is caused by oil, moisture or other substances, and that an amount of oil",,-1.8221113681793213,-2.3846113681793213,-5.447111129760742,-8.447111129760742
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison's friend attempts to fix the heater in Madison's kitchen one afternoon, her friend makes a mistake which causes oil to rush out of the heater, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how ""leaking"" would be understood by ordinary speakers of English, Is Madison covered by the insurance? Yes or No? Final answer is:",controversial, yes," yes!
From the reviews of the fire insurance and furnace insurance,  it seems that Madison's insurance will pay up to $75,000 for the damage. That's pretty good for an insurance claim, doesn't it?
It's worth noting that Madison's insurance covers both her home and her business. In",,-1.7646461725234985,-2.4410338401794434,-5.441033840179443,-8.378534317016602
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, Is Mariam covered by the insurance? Yes or No? Final answer is:",unambiguous_uncovered, yes," yes.
From the insurance company's perspective, the installation cost was $2,000, so Mariam would only be entitled to $1,200 in insurance, or about $2,000 for the time spent cleaning and cleaning again.
The Insurance Office had no trouble determining what exactly happened, and whether Mar",,-1.9859576225280762,-2.360957622528076,-5.298457622528076,-8.485958099365234
