title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_probs,No_probs,A_probs,B_probs
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and knows it is just her two dogs playing together. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from her dogs; Joanne just wanted help subduing the dogs. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how the word ""perceived emergency"" would be understood by ordinary speakers of English, Is Joanne covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Joanne," Joanne's home has been destroyed by her dogs. She was ordered to pay for the damage caused by the dogs. Is Joanne covered? If you have received an insurance claim from the police or a neighbor, consider talking with your insurance company.
Statements by the local police department
NYS Police Department:",,-1.5484931468963623,-2.06498646736145,-5.564986228942871,-8.564986228942871
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how the word ""perceived emergency"" would be understood by ordinary speakers of English, Is Joanne covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Joanne," Joanne's home has been destroyed by a burglar who was ordered to leave by the homeowner's insurance company. Joanne's insurance claims are being claimed against the policyholder, who has obtained a judgment against the policyholder based on false claims.
Joanne is now wondering about how she can come up with the",,-1.5735739469528198,-2.0735740661621094,-5.511074066162109,-8.51107406616211
Emergency Damages I,yes_or_no,"Joanne's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""
Late one night, Joanne hears loud crashing noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she frantically calls the police, who make a forced entry into her home to assess the situation. It turns out that Joanne is experiencing mild paranoia after having recently watched a movie that involved a home burglary. Joanne files a claim with her insurance company for the damage caused by the forced entry.
Considering just how the word ""perceived emergency"" would be understood by ordinary speakers of English, Is Joanne covered by the insurance?? Yes or No? Final answer is:",controversial,Joanne," Joanne's home insurance covers ""Restricted Use"" with regard to ""Motor Vehicles."" Before you decide to answer yes or no, do remember that every time you drive your car, you can't leave it behind on a deserted road, a cemetery, or on a road with very few foot traffic. As a result",,-1.6131325960159302,-2.1131324768066406,-5.488132476806641,-8.48813247680664
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an accountant, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how the word ""first responder"" would be understood by ordinary speakers of English, Is Salma covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,I," ""I'm not.""
As I've explained elsewhere, in the United States, coverage for lost property is not specifically included in a homeowner's policy. The standard policy is that the homeowner can't be held liable for damages caused by ""first responders."" If the homeowner was negligent, then she can be held liable for",,-1.6213648319244385,-2.2463648319244385,-5.496364593505859,-8.37136459350586
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom the police promptly arrest. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how the word ""first responder"" would be understood by ordinary speakers of English, Is Salma covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,I," ""I'm not.""
As I've explained elsewhere, in the United States, coverage for lost property is not specifically included in a homeowner's policy. The standard policy is that the homeowner can't be held liable for damages caused by ""first responders."" If the police (or some other private entity) are injured or",,-1.6351120471954346,-2.1999075412750244,-5.512407302856445,-8.387407302856445
Emergency Damages II,yes_or_no,"Salma's home insurance covers ""Emergency Damages,"" defined as ""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency involving the policyholder.""
Late one night, Salma hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls her friend Sam, an off-duty firefighter, who makes a forced entry into her home to assess the situation. It turns out that the noises Salma heard were indeed from a burglar, whom Sam manages to chase away. Salma files a claim with her insurance company for the damage caused by the forced entry.
Considering just how the word ""first responder"" would be understood by ordinary speakers of English, Is Salma covered by the insurance?? Yes or No? Final answer is:",controversial,I," ""I'm not.""
As I've explained elsewhere, in the United States, coverage for lost property is not specifically included in a homeowner's policy. The standard policy is that the homeowner can't be held liable for damages caused by ""reasonable man."" If the standard policy was intended to cover the homeowner's own loss",,-1.6391252279281616,-2.264125347137451,-5.451625347137451,-8.389124870300293
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is carrying kerosene oil through her kitchen one afternoon, she slips and spills the oil, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how the word ""leaking "" would be understood by ordinary speakers of English, Is Madison covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,I," ""I'm not.""
As I type this, Madison's furnace is still on, unloved and unloved. It's a warm, summer day. The wood is still hot, the leathery furniture is still cool. But there is no lightning. The room is cool, dry and dry. As I write",,-1.6547104120254517,-2.4294333457946777,-5.679433345794678,-8.366933822631836
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison is walking through her kitchen one afternoon, she notices oil dripping from her heater into a puddle, which is damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how the word ""leaking "" would be understood by ordinary speakers of English, Is Madison covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,I," ""I'm not.""
As Madison walks out of her bedroom, she exclaims, ""Oh my God, this is what a warm bath feels like! … I never thought I'd feel this good!"" When Madison gets home from work, she walks into the kitchen to see that she's soaked. She opens the",,-1.6272718906402588,-2.377271890640259,-5.75227165222168,-8.43977165222168
Escape of Oil I,yes_or_no,"Madison has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
As Madison's friend attempts to fix the heater in Madison's kitchen one afternoon, her friend makes a mistake which causes oil to rush out of the heater, damaging her hardwood floors. Madison files a claim with her insurance company for the damage.
Considering just how the word ""leaking "" would be understood by ordinary speakers of English, Is Madison covered by the insurance?? Yes or No? Final answer is:",controversial,I," ""I'm not.""
As Madison's friend proceeds with the repair, he drives away from Madison's apartment, sending more oil up to Madison's attic. He takes two steps from the kitchen window when Madison suddenly jolts from her sleep. She gets to her feet, grabs her laptop, and goes to the",,-1.5886861085891724,-2.413754463195801,-5.726254463195801,-8.5387544631958
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,I," ""I'm not.""
As I've explained elsewhere, in the United States, ""heating installations"" are either electrical, mechanical or thermal. It's the cost of goods sold in the United States that is taxed, and the owner of the equipment must pay the IRS. An electrical heater can be a variable frequency",,-1.7776976823806763,-2.3401975631713867,-5.527697563171387,-8.527697563171387
